 1000         -7.7490E-01   -5.5810E-01    
 1000.42857   -7.7711E-01   -5.5499E-01    
 1000.85714   -7.7938E-01   -5.5203E-01    
 1001.28571   -7.8150E-01   -5.4891E-01    
 1001.71428   -7.8354E-01   -5.4598E-01    
 1002.14285   -7.8568E-01   -5.4288E-01    
 1002.57142   -7.8765E-01   -5.3994E-01    
 1002.99999   -7.8974E-01   -5.3681E-01    
 1003.42856   -7.9195E-01   -5.3384E-01    
 1003.85713   -7.9384E-01   -5.3069E-01    
 1004.2857    -7.9588E-01   -5.2762E-01    
 1004.71427   -7.9785E-01   -5.2449E-01    
 1005.14284   -7.9976E-01   -5.2137E-01    
 1005.57141   -8.0169E-01   -5.1846E-01    
 1005.99998   -8.0374E-01   -5.1516E-01    
 1006.42855   -8.0571E-01   -5.1216E-01    
 1006.85712   -8.0748E-01   -5.0911E-01    
 1007.28569   -8.0943E-01   -5.0597E-01    
 1007.71426   -8.1143E-01   -5.0284E-01    
 1008.14283   -8.1338E-01   -4.9962E-01    
 1008.5714    -8.1512E-01   -4.9651E-01    
 1008.99997   -8.1691E-01   -4.9326E-01    
 1009.42854   -8.1884E-01   -4.9020E-01    
 1009.85711   -8.2065E-01   -4.8721E-01    
 1010.28568   -8.2250E-01   -4.8386E-01    
 1010.71425   -8.2426E-01   -4.8071E-01    
 1011.14282   -8.2621E-01   -4.7742E-01    
 1011.57139   -8.2807E-01   -4.7428E-01    
 1011.99996   -8.2977E-01   -4.7116E-01    
 1012.42853   -8.3151E-01   -4.6790E-01    
 1012.8571    -8.3325E-01   -4.6458E-01    
 1013.28567   -8.3494E-01   -4.6136E-01    
 1013.71424   -8.3666E-01   -4.5811E-01    
 1014.14281   -8.3840E-01   -4.5494E-01    
 1014.57138   -8.4016E-01   -4.5161E-01    
 1014.99995   -8.4191E-01   -4.4835E-01    
 1015.42852   -8.4362E-01   -4.4500E-01    
 1015.85709   -8.4537E-01   -4.4170E-01    
 1016.28566   -8.4692E-01   -4.3846E-01    
 1016.71423   -8.4862E-01   -4.3516E-01    
 1017.1428    -8.5026E-01   -4.3192E-01    
 1017.57137   -8.5184E-01   -4.2869E-01    
 1017.99994   -8.5361E-01   -4.2537E-01    
 1018.42851   -8.5505E-01   -4.2189E-01    
 1018.85708   -8.5661E-01   -4.1859E-01    
 1019.28565   -8.5820E-01   -4.1525E-01    
 1019.71422   -8.5974E-01   -4.1189E-01    
 1020.14279   -8.6122E-01   -4.0863E-01    
 1020.57136   -8.6290E-01   -4.0516E-01    
 1020.99993   -8.6436E-01   -4.0196E-01    
 1021.4285    -8.6577E-01   -3.9853E-01    
 1021.85707   -8.6729E-01   -3.9501E-01    
 1022.28564   -8.6866E-01   -3.9172E-01    
 1022.71421   -8.7037E-01   -3.8822E-01    
 1023.14278   -8.7178E-01   -3.8502E-01    
 1023.57135   -8.7319E-01   -3.8146E-01    
 1023.99992   -8.7453E-01   -3.7805E-01    
 1024.42849   -8.7604E-01   -3.7468E-01    
 1024.85706   -8.7738E-01   -3.7122E-01    
 1025.28563   -8.7885E-01   -3.6783E-01    
 1025.7142    -8.8019E-01   -3.6434E-01    
 1026.14277   -8.8159E-01   -3.6097E-01    
 1026.57134   -8.8285E-01   -3.5753E-01    
 1026.99991   -8.8410E-01   -3.5407E-01    
 1027.42848   -8.8557E-01   -3.5058E-01    
 1027.85705   -8.8677E-01   -3.4702E-01    
 1028.28562   -8.8812E-01   -3.4356E-01    
 1028.71419   -8.8960E-01   -3.4010E-01    
 1029.14276   -8.9073E-01   -3.3681E-01    
 1029.57133   -8.9188E-01   -3.3320E-01    
 1029.9999    -8.9311E-01   -3.2980E-01    
 1030.42847   -8.9444E-01   -3.2618E-01    
 1030.85704   -8.9568E-01   -3.2273E-01    
 1031.28561   -8.9691E-01   -3.1927E-01    
 1031.71418   -8.9786E-01   -3.1565E-01    
 1032.14275   -8.9913E-01   -3.1218E-01    
 1032.57132   -9.0029E-01   -3.0852E-01    
 1032.99989   -9.0150E-01   -3.0512E-01    
 1033.42846   -9.0264E-01   -3.0152E-01    
 1033.85703   -9.0382E-01   -2.9799E-01    
 1034.2856    -9.0489E-01   -2.9450E-01    
 1034.71417   -9.0611E-01   -2.9104E-01    
 1035.14274   -9.0714E-01   -2.8746E-01    
 1035.57131   -9.0828E-01   -2.8393E-01    
 1035.99988   -9.0931E-01   -2.8031E-01    
 1036.42845   -9.1032E-01   -2.7679E-01    
 1036.85702   -9.1135E-01   -2.7325E-01    
 1037.28559   -9.1231E-01   -2.6967E-01    
 1037.71416   -9.1348E-01   -2.6619E-01    
 1038.14273   -9.1431E-01   -2.6269E-01    
 1038.5713    -9.1540E-01   -2.5903E-01    
 1038.99987   -9.1642E-01   -2.5557E-01    
 1039.42844   -9.1736E-01   -2.5192E-01    
 1039.85701   -9.1823E-01   -2.4846E-01    
 1040.28558   -9.1914E-01   -2.4493E-01    
 1040.71415   -9.2020E-01   -2.4132E-01    
 1041.14272   -9.2092E-01   -2.3781E-01    
 1041.57129   -9.2197E-01   -2.3429E-01    
 1041.99986   -9.2287E-01   -2.3075E-01    
 1042.42843   -9.2378E-01   -2.2723E-01    
 1042.857     -9.2462E-01   -2.2363E-01    
 1043.28557   -9.2537E-01   -2.1997E-01    
 1043.71414   -9.2631E-01   -2.1648E-01    
 1044.14271   -9.2708E-01   -2.1290E-01    
 1044.57128   -9.2782E-01   -2.0941E-01    
 1044.99985   -9.2871E-01   -2.0585E-01    
 1045.42842   -9.2953E-01   -2.0231E-01    
 1045.85699   -9.3017E-01   -1.9869E-01    
 1046.28556   -9.3094E-01   -1.9518E-01    
 1046.71413   -9.3169E-01   -1.9155E-01    
 1047.1427    -9.3227E-01   -1.8793E-01    
 1047.57127   -9.3297E-01   -1.8422E-01    
 1047.99984   -9.3392E-01   -1.8069E-01    
 1048.42841   -9.3447E-01   -1.7721E-01    
 1048.85698   -9.3508E-01   -1.7357E-01    
 1049.28555   -9.3585E-01   -1.7010E-01    
 1049.71412   -9.3661E-01   -1.6647E-01    
 1050.14269   -9.3715E-01   -1.6292E-01    
 1050.57126   -9.3769E-01   -1.5916E-01    
 1050.99983   -9.3833E-01   -1.5575E-01    
 1051.4284    -9.3896E-01   -1.5218E-01    
 1051.85697   -9.3956E-01   -1.4851E-01    
 1052.28554   -9.4014E-01   -1.4496E-01    
 1052.71411   -9.4075E-01   -1.4131E-01    
 1053.14268   -9.4120E-01   -1.3785E-01    
 1053.57125   -9.4191E-01   -1.3416E-01    
 1053.99982   -9.4244E-01   -1.3059E-01    
 1054.42839   -9.4292E-01   -1.2717E-01    
 1054.85696   -9.4333E-01   -1.2354E-01    
 1055.28553   -9.4405E-01   -1.1997E-01    
 1055.7141    -9.4438E-01   -1.1625E-01    
 1056.14267   -9.4486E-01   -1.1257E-01    
 1056.57124   -9.4534E-01   -1.0910E-01    
 1056.99981   -9.4577E-01   -1.0538E-01    
 1057.42838   -9.4606E-01   -1.0203E-01    
 1057.85695   -9.4668E-01   -9.8229E-02    
 1058.28552   -9.4700E-01   -9.4575E-02    
 1058.71409   -9.4748E-01   -9.1044E-02    
 1059.14266   -9.4770E-01   -8.7467E-02    
 1059.57123   -9.4804E-01   -8.3959E-02    
 1059.9998    -9.4841E-01   -8.0259E-02    
 1060.42837   -9.4861E-01   -7.6665E-02    
 1060.85694   -9.4906E-01   -7.2935E-02    
 1061.28551   -9.4936E-01   -6.9403E-02    
 1061.71408   -9.4962E-01   -6.5812E-02    
 1062.14265   -9.4995E-01   -6.2173E-02    
 1062.57122   -9.5023E-01   -5.8455E-02    
 1062.99979   -9.5039E-01   -5.4927E-02    
 1063.42836   -9.5060E-01   -5.1322E-02    
 1063.85693   -9.5083E-01   -4.7617E-02    
 1064.2855    -9.5108E-01   -4.4094E-02    
 1064.71407   -9.5127E-01   -4.0480E-02    
 1065.14264   -9.5138E-01   -3.6666E-02    
 1065.57121   -9.5149E-01   -3.3160E-02    
 1065.99978   -9.5158E-01   -2.9526E-02    
 1066.42835   -9.5177E-01   -2.5838E-02    
 1066.85692   -9.5185E-01   -2.2380E-02    
 1067.28549   -9.5208E-01   -1.8537E-02    
 1067.71406   -9.5198E-01   -1.5045E-02    
 1068.14263   -9.5210E-01   -1.1363E-02    
 1068.5712    -9.5215E-01   -7.6993E-03    
 1068.99977   -9.5219E-01   -4.0958E-03    
 1069.42834   -9.5229E-01   -5.0749E-04    
 1069.85691   -9.5228E-01   3.1496E-03     
 1070.28548   -9.5233E-01   6.8401E-03     
 1070.71405   -9.5232E-01   1.0461E-02     
 1071.14262   -9.5236E-01   1.3965E-02     
 1071.57119   -9.5226E-01   1.7699E-02     
 1071.99976   -9.5216E-01   2.1329E-02     
 1072.42833   -9.5211E-01   2.4997E-02     
 1072.8569    -9.5198E-01   2.8795E-02     
 1073.28547   -9.5201E-01   3.2365E-02     
 1073.71404   -9.5193E-01   3.5940E-02     
 1074.14261   -9.5188E-01   3.9516E-02     
 1074.57118   -9.5168E-01   4.3339E-02     
 1074.99975   -9.5161E-01   4.6920E-02     
 1075.42832   -9.5131E-01   5.0460E-02     
 1075.85689   -9.5129E-01   5.4265E-02     
 1076.28546   -9.5111E-01   5.7903E-02     
 1076.71403   -9.5087E-01   6.1577E-02     
 1077.1426    -9.5058E-01   6.5143E-02     
 1077.57117   -9.5021E-01   6.8842E-02     
 1077.99974   -9.5041E-01   7.2529E-02     
 1078.42831   -9.4983E-01   7.6289E-02     
 1078.85688   -9.4946E-01   7.9828E-02     
 1079.28545   -9.4925E-01   8.3503E-02     
 1079.71402   -9.4893E-01   8.7286E-02     
 1080.14259   -9.4872E-01   9.0802E-02     
 1080.57116   -9.4836E-01   9.4440E-02     
 1080.99973   -9.4798E-01   9.8132E-02     
 1081.4283    -9.4766E-01   1.0178E-01     
 1081.85687   -9.4717E-01   1.0561E-01     
 1082.28544   -9.4674E-01   1.0911E-01     
 1082.71401   -9.4643E-01   1.1285E-01     
 1083.14258   -9.4594E-01   1.1649E-01     
 1083.57115   -9.4557E-01   1.2000E-01     
 1083.99972   -9.4519E-01   1.2372E-01     
 1084.42829   -9.4467E-01   1.2735E-01     
 1084.85686   -9.4418E-01   1.3107E-01     
 1085.28543   -9.4366E-01   1.3460E-01     
 1085.714     -9.4318E-01   1.3821E-01     
 1086.14257   -9.4273E-01   1.4181E-01     
 1086.57114   -9.4205E-01   1.4550E-01     
 1086.99971   -9.4160E-01   1.4907E-01     
 1087.42828   -9.4099E-01   1.5277E-01     
 1087.85685   -9.4047E-01   1.5620E-01     
 1088.28542   -9.3990E-01   1.5984E-01     
 1088.71399   -9.3925E-01   1.6333E-01     
 1089.14256   -9.3872E-01   1.6701E-01     
 1089.57113   -9.3798E-01   1.7055E-01     
 1089.9997    -9.3736E-01   1.7409E-01     
 1090.42827   -9.3678E-01   1.7774E-01     
 1090.85684   -9.3616E-01   1.8132E-01     
 1091.28541   -9.3547E-01   1.8487E-01     
 1091.71398   -9.3476E-01   1.8839E-01     
 1092.14255   -9.3403E-01   1.9207E-01     
 1092.57112   -9.3332E-01   1.9559E-01     
 1092.99969   -9.3272E-01   1.9912E-01     
 1093.42826   -9.3196E-01   2.0257E-01     
 1093.85683   -9.3117E-01   2.0632E-01     
 1094.2854    -9.3032E-01   2.0982E-01     
 1094.71397   -9.2961E-01   2.1355E-01     
 1095.14254   -9.2891E-01   2.1707E-01     
 1095.57111   -9.2818E-01   2.2045E-01     
 1095.99968   -9.2740E-01   2.2405E-01     
 1096.42825   -9.2661E-01   2.2774E-01     
 1096.85682   -9.2585E-01   2.3117E-01     
 1097.28539   -9.2502E-01   2.3481E-01     
 1097.71396   -9.2414E-01   2.3837E-01     
 1098.14253   -9.2335E-01   2.4187E-01     
 1098.5711    -9.2239E-01   2.4546E-01     
 1098.99967   -9.2155E-01   2.4895E-01     
 1099.42824   -9.2060E-01   2.5255E-01     
 1099.85681   -9.1973E-01   2.5600E-01     
 1100.28538   -9.1880E-01   2.5960E-01     
 1100.71395   -9.1784E-01   2.6323E-01     
 1101.14252   -9.1685E-01   2.6678E-01     
 1101.57109   -9.1594E-01   2.7027E-01     
 1101.99966   -9.1509E-01   2.7372E-01     
 1102.42823   -9.1410E-01   2.7721E-01     
 1102.8568    -9.1308E-01   2.8085E-01     
 1103.28537   -9.1208E-01   2.8433E-01     
 1103.71394   -9.1100E-01   2.8783E-01     
 1104.14251   -9.1000E-01   2.9133E-01     
 1104.57108   -9.0890E-01   2.9491E-01     
 1104.99965   -9.0792E-01   2.9840E-01     
 1105.42822   -9.0686E-01   3.0188E-01     
 1105.85679   -9.0586E-01   3.0539E-01     
 1106.28536   -9.0474E-01   3.0873E-01     
 1106.71393   -9.0345E-01   3.1231E-01     
 1107.1425    -9.0240E-01   3.1576E-01     
 1107.57107   -9.0136E-01   3.1932E-01     
 1107.99964   -9.0018E-01   3.2274E-01     
 1108.42821   -8.9905E-01   3.2622E-01     
 1108.85678   -8.9795E-01   3.2971E-01     
 1109.28535   -8.9676E-01   3.3301E-01     
 1109.71392   -8.9554E-01   3.3649E-01     
 1110.14249   -8.9437E-01   3.3982E-01     
 1110.57106   -8.9308E-01   3.4337E-01     
 1110.99963   -8.9188E-01   3.4678E-01     
 1111.4282    -8.9059E-01   3.5014E-01     
 1111.85677   -8.8932E-01   3.5365E-01     
 1112.28534   -8.8811E-01   3.5698E-01     
 1112.71391   -8.8683E-01   3.6036E-01     
 1113.14248   -8.8554E-01   3.6383E-01     
 1113.57105   -8.8425E-01   3.6723E-01     
 1113.99962   -8.8297E-01   3.7051E-01     
 1114.42819   -8.8167E-01   3.7386E-01     
 1114.85676   -8.8025E-01   3.7732E-01     
 1115.28533   -8.7893E-01   3.8055E-01     
 1115.7139    -8.7759E-01   3.8389E-01     
 1116.14247   -8.7628E-01   3.8724E-01     
 1116.57104   -8.7489E-01   3.9060E-01     
 1116.99961   -8.7342E-01   3.9396E-01     
 1117.42818   -8.7199E-01   3.9731E-01     
 1117.85675   -8.7061E-01   4.0051E-01     
 1118.28532   -8.6919E-01   4.0391E-01     
 1118.71389   -8.6775E-01   4.0713E-01     
 1119.14246   -8.6630E-01   4.1049E-01     
 1119.57103   -8.6475E-01   4.1374E-01     
 1119.9996    -8.6328E-01   4.1696E-01     
 1120.42817   -8.6173E-01   4.2022E-01     
 1120.85674   -8.6021E-01   4.2351E-01     
 1121.28531   -8.5874E-01   4.2679E-01     
 1121.71388   -8.5723E-01   4.3012E-01     
 1122.14245   -8.5569E-01   4.3332E-01     
 1122.57102   -8.5406E-01   4.3666E-01     
 1122.99959   -8.5244E-01   4.3989E-01     
 1123.42816   -8.5092E-01   4.4306E-01     
 1123.85673   -8.4933E-01   4.4635E-01     
 1124.2853    -8.4774E-01   4.4953E-01     
 1124.71387   -8.4612E-01   4.5280E-01     
 1125.14244   -8.4449E-01   4.5602E-01     
 1125.57101   -8.4284E-01   4.5921E-01     
 1125.99958   -8.4119E-01   4.6253E-01     
 1126.42815   -8.3954E-01   4.6558E-01     
 1126.85672   -8.3784E-01   4.6873E-01     
 1127.28529   -8.3625E-01   4.7196E-01     
 1127.71386   -8.3458E-01   4.7511E-01     
 1128.14243   -8.3272E-01   4.7820E-01     
 1128.571     -8.3100E-01   4.8147E-01     
 1128.99957   -8.2925E-01   4.8450E-01     
 1129.42814   -8.2754E-01   4.8763E-01     
 1129.85671   -8.2577E-01   4.9079E-01     
 1130.28528   -8.2398E-01   4.9394E-01     
 1130.71385   -8.2216E-01   4.9721E-01     
 1131.14242   -8.2050E-01   5.0030E-01     
 1131.57099   -8.1863E-01   5.0328E-01     
 1131.99956   -8.1683E-01   5.0639E-01     
 1132.42813   -8.1505E-01   5.0959E-01     
 1132.8567    -8.1322E-01   5.1266E-01     
 1133.28527   -8.1131E-01   5.1579E-01     
 1133.71384   -8.0949E-01   5.1888E-01     
 1134.14241   -8.0770E-01   5.2179E-01     
 1134.57098   -8.0578E-01   5.2489E-01     
 1134.99955   -8.0391E-01   5.2794E-01     
 1135.42812   -8.0201E-01   5.3098E-01     
 1135.85669   -7.9997E-01   5.3403E-01     
 1136.28526   -7.9805E-01   5.3685E-01     
 1136.71383   -7.9616E-01   5.4002E-01     
 1137.1424    -7.9413E-01   5.4302E-01     
 1137.57097   -7.9215E-01   5.4601E-01     
 1137.99954   -7.9022E-01   5.4902E-01     
 1138.42811   -7.8820E-01   5.5211E-01     
 1138.85668   -7.8608E-01   5.5506E-01     
 1139.28525   -7.8407E-01   5.5811E-01     
 1139.71382   -7.8215E-01   5.6102E-01     
 1140.14239   -7.8010E-01   5.6402E-01     
 1140.57096   -7.7798E-01   5.6696E-01     
 1140.99953   -7.7599E-01   5.6981E-01     
 1141.4281    -7.7394E-01   5.7281E-01     
 1141.85667   -7.7189E-01   5.7572E-01     
 1142.28524   -7.6974E-01   5.7870E-01     
 1142.71381   -7.6762E-01   5.8151E-01     
 1143.14238   -7.6556E-01   5.8445E-01     
 1143.57095   -7.6341E-01   5.8739E-01     
 1143.99952   -7.6130E-01   5.9025E-01     
 1144.42809   -7.5916E-01   5.9304E-01     
 1144.85666   -7.5700E-01   5.9615E-01     
 1145.28523   -7.5491E-01   5.9896E-01     
 1145.7138    -7.5271E-01   6.0185E-01     
 1146.14237   -7.5039E-01   6.0460E-01     
 1146.57094   -7.4825E-01   6.0742E-01     
 1146.99951   -7.4611E-01   6.1032E-01     
 1147.42808   -7.4391E-01   6.1306E-01     
 1147.85665   -7.4161E-01   6.1595E-01     
 1148.28522   -7.3952E-01   6.1883E-01     
 1148.71379   -7.3728E-01   6.2169E-01     
 1149.14236   -7.3494E-01   6.2441E-01     
 1149.57093   -7.3276E-01   6.2724E-01     
 1149.9995    -7.3034E-01   6.2991E-01     
 1150.42807   -7.2802E-01   6.3271E-01     
 1150.85664   -7.2585E-01   6.3550E-01     
 1151.28521   -7.2355E-01   6.3819E-01     
 1151.71378   -7.2127E-01   6.4086E-01     
 1152.14235   -7.1885E-01   6.4365E-01     
 1152.57092   -7.1654E-01   6.4634E-01     
 1152.99949   -7.1421E-01   6.4925E-01     
 1153.42806   -7.1197E-01   6.5179E-01     
 1153.85663   -7.0942E-01   6.5446E-01     
 1154.2852    -7.0714E-01   6.5715E-01     
 1154.71377   -7.0479E-01   6.5987E-01     
 1155.14234   -7.0238E-01   6.6250E-01     
 1155.57091   -6.9994E-01   6.6520E-01     
 1155.99948   -6.9754E-01   6.6789E-01     
 1156.42805   -6.9514E-01   6.7046E-01     
 1156.85662   -6.9264E-01   6.7311E-01     
 1157.28519   -6.9032E-01   6.7567E-01     
 1157.71376   -6.8772E-01   6.7820E-01     
 1158.14233   -6.8522E-01   6.8078E-01     
 1158.5709    -6.8286E-01   6.8347E-01     
 1158.99947   -6.8028E-01   6.8605E-01     
 1159.42804   -6.7782E-01   6.8853E-01     
 1159.85661   -6.7536E-01   6.9102E-01     
 1160.28518   -6.7294E-01   6.9368E-01     
 1160.71375   -6.7044E-01   6.9633E-01     
 1161.14232   -6.6794E-01   6.9868E-01     
 1161.57089   -6.6531E-01   7.0123E-01     
 1161.99946   -6.6283E-01   7.0375E-01     
 1162.42803   -6.6017E-01   7.0635E-01     
 1162.8566    -6.5755E-01   7.0876E-01     
 1163.28517   -6.5508E-01   7.1122E-01     
 1163.71374   -6.5243E-01   7.1368E-01     
 1164.14231   -6.4995E-01   7.1612E-01     
 1164.57088   -6.4728E-01   7.1859E-01     
 1164.99945   -6.4464E-01   7.2098E-01     
 1165.42802   -6.4203E-01   7.2344E-01     
 1165.85659   -6.3954E-01   7.2585E-01     
 1166.28516   -6.3687E-01   7.2828E-01     
 1166.71373   -6.3417E-01   7.3077E-01     
 1167.1423    -6.3157E-01   7.3313E-01     
 1167.57087   -6.2899E-01   7.3542E-01     
 1167.99944   -6.2630E-01   7.3788E-01     
 1168.42801   -6.2370E-01   7.4026E-01     
 1168.85658   -6.2088E-01   7.4242E-01     
 1169.28515   -6.1820E-01   7.4500E-01     
 1169.71372   -6.1542E-01   7.4735E-01     
 1170.14229   -6.1273E-01   7.4957E-01     
 1170.57086   -6.1022E-01   7.5191E-01     
 1170.99943   -6.0741E-01   7.5410E-01     
 1171.428     -6.0469E-01   7.5654E-01     
 1171.85657   -6.0188E-01   7.5878E-01     
 1172.28514   -5.9913E-01   7.6118E-01     
 1172.71371   -5.9641E-01   7.6330E-01     
 1173.14228   -5.9363E-01   7.6559E-01     
 1173.57085   -5.9075E-01   7.6787E-01     
 1173.99942   -5.8803E-01   7.7003E-01     
 1174.42799   -5.8525E-01   7.7218E-01     
 1174.85656   -5.8242E-01   7.7434E-01     
 1175.28513   -5.7950E-01   7.7668E-01     
 1175.7137    -5.7677E-01   7.7878E-01     
 1176.14227   -5.7392E-01   7.8086E-01     
 1176.57084   -5.7121E-01   7.8308E-01     
 1176.99941   -5.6823E-01   7.8527E-01     
 1177.42798   -5.6542E-01   7.8748E-01     
 1177.85655   -5.6261E-01   7.8961E-01     
 1178.28512   -5.5970E-01   7.9175E-01     
 1178.71369   -5.5687E-01   7.9377E-01     
 1179.14226   -5.5395E-01   7.9594E-01     
 1179.57083   -5.5103E-01   7.9800E-01     
 1179.9994    -5.4816E-01   7.9998E-01     
