 1000         -4.9870E-01   1.9444E-01     
 1000.6       -4.9780E-01   1.9733E-01     
 1001.2       -4.9679E-01   2.0023E-01     
 1001.8       -4.9576E-01   2.0311E-01     
 1002.4       -4.9480E-01   2.0606E-01     
 1003         -4.9372E-01   2.0901E-01     
 1003.6       -4.9270E-01   2.1189E-01     
 1004.2       -4.9160E-01   2.1473E-01     
 1004.8       -4.9043E-01   2.1754E-01     
 1005.4       -4.8927E-01   2.2042E-01     
 1006         -4.8810E-01   2.2336E-01     
 1006.6       -4.8703E-01   2.2621E-01     
 1007.2       -4.8589E-01   2.2914E-01     
 1007.8       -4.8468E-01   2.3193E-01     
 1008.4       -4.8346E-01   2.3479E-01     
 1009         -4.8230E-01   2.3770E-01     
 1009.6       -4.8106E-01   2.4053E-01     
 1010.2       -4.7984E-01   2.4334E-01     
 1010.8       -4.7852E-01   2.4618E-01     
 1011.4       -4.7727E-01   2.4904E-01     
 1012         -4.7595E-01   2.5180E-01     
 1012.6       -4.7462E-01   2.5461E-01     
 1013.2       -4.7333E-01   2.5745E-01     
 1013.8       -4.7198E-01   2.6024E-01     
 1014.4       -4.7059E-01   2.6298E-01     
 1015         -4.6926E-01   2.6577E-01     
 1015.6       -4.6784E-01   2.6860E-01     
 1016.2       -4.6647E-01   2.7139E-01     
 1016.8       -4.6508E-01   2.7416E-01     
 1017.4       -4.6360E-01   2.7688E-01     
 1018         -4.6213E-01   2.7970E-01     
 1018.6       -4.6071E-01   2.8240E-01     
 1019.2       -4.5916E-01   2.8513E-01     
 1019.8       -4.5764E-01   2.8786E-01     
 1020.4       -4.5604E-01   2.9058E-01     
 1021         -4.5459E-01   2.9340E-01     
 1021.6       -4.5309E-01   2.9602E-01     
 1022.2       -4.5137E-01   2.9875E-01     
 1022.8       -4.4988E-01   3.0136E-01     
 1023.4       -4.4830E-01   3.0407E-01     
 1024         -4.4665E-01   3.0670E-01     
 1024.6       -4.4513E-01   3.0938E-01     
 1025.2       -4.4344E-01   3.1201E-01     
 1025.8       -4.4181E-01   3.1467E-01     
 1026.4       -4.4013E-01   3.1723E-01     
 1027         -4.3846E-01   3.1987E-01     
 1027.6       -4.3679E-01   3.2250E-01     
 1028.2       -4.3501E-01   3.2509E-01     
 1028.8       -4.3329E-01   3.2765E-01     
 1029.4       -4.3156E-01   3.3020E-01     
 1030         -4.2979E-01   3.3273E-01     
 1030.6       -4.2808E-01   3.3528E-01     
 1031.2       -4.2635E-01   3.3788E-01     
 1031.8       -4.2447E-01   3.4044E-01     
 1032.4       -4.2262E-01   3.4296E-01     
 1033         -4.2084E-01   3.4546E-01     
 1033.6       -4.1905E-01   3.4793E-01     
 1034.2       -4.1716E-01   3.5048E-01     
 1034.8       -4.1526E-01   3.5296E-01     
 1035.4       -4.1344E-01   3.5539E-01     
 1036         -4.1155E-01   3.5790E-01     
 1036.6       -4.0959E-01   3.6035E-01     
 1037.2       -4.0766E-01   3.6281E-01     
 1037.8       -4.0567E-01   3.6521E-01     
 1038.4       -4.0382E-01   3.6767E-01     
 1039         -4.0188E-01   3.7003E-01     
 1039.6       -3.9985E-01   3.7249E-01     
 1040.2       -3.9794E-01   3.7481E-01     
 1040.8       -3.9598E-01   3.7731E-01     
 1041.4       -3.9402E-01   3.7966E-01     
 1042         -3.9190E-01   3.8196E-01     
 1042.6       -3.8981E-01   3.8436E-01     
 1043.2       -3.8777E-01   3.8672E-01     
 1043.8       -3.8573E-01   3.8907E-01     
 1044.4       -3.8357E-01   3.9135E-01     
 1045         -3.8148E-01   3.9363E-01     
 1045.6       -3.7943E-01   3.9597E-01     
 1046.2       -3.7736E-01   3.9841E-01     
 1046.8       -3.7521E-01   4.0069E-01     
 1047.4       -3.7304E-01   4.0286E-01     
 1048         -3.7083E-01   4.0512E-01     
 1048.6       -3.6867E-01   4.0736E-01     
 1049.2       -3.6657E-01   4.0959E-01     
 1049.8       -3.6433E-01   4.1189E-01     
 1050.4       -3.6208E-01   4.1416E-01     
 1051         -3.5992E-01   4.1634E-01     
 1051.6       -3.5764E-01   4.1858E-01     
 1052.2       -3.5540E-01   4.2066E-01     
 1052.8       -3.5321E-01   4.2286E-01     
 1053.4       -3.5099E-01   4.2499E-01     
 1054         -3.4874E-01   4.2716E-01     
 1054.6       -3.4641E-01   4.2930E-01     
 1055.2       -3.4409E-01   4.3141E-01     
 1055.8       -3.4177E-01   4.3353E-01     
 1056.4       -3.3944E-01   4.3560E-01     
 1057         -3.3716E-01   4.3758E-01     
 1057.6       -3.3494E-01   4.3969E-01     
 1058.2       -3.3257E-01   4.4174E-01     
 1058.8       -3.3023E-01   4.4382E-01     
 1059.4       -3.2782E-01   4.4588E-01     
 1060         -3.2544E-01   4.4789E-01     
 1060.6       -3.2310E-01   4.4985E-01     
 1061.2       -3.2080E-01   4.5178E-01     
 1061.8       -3.1830E-01   4.5379E-01     
 1062.4       -3.1585E-01   4.5582E-01     
 1063         -3.1345E-01   4.5779E-01     
 1063.6       -3.1101E-01   4.5962E-01     
 1064.2       -3.0848E-01   4.6154E-01     
 1064.8       -3.0604E-01   4.6346E-01     
 1065.4       -3.0350E-01   4.6544E-01     
 1066         -3.0118E-01   4.6724E-01     
 1066.6       -2.9874E-01   4.6914E-01     
 1067.2       -2.9618E-01   4.7096E-01     
 1067.8       -2.9367E-01   4.7290E-01     
 1068.4       -2.9116E-01   4.7476E-01     
 1069         -2.8861E-01   4.7657E-01     
 1069.6       -2.8604E-01   4.7829E-01     
 1070.2       -2.8357E-01   4.8012E-01     
 1070.8       -2.8104E-01   4.8187E-01     
 1071.4       -2.7851E-01   4.8360E-01     
 1072         -2.7588E-01   4.8537E-01     
 1072.6       -2.7333E-01   4.8714E-01     
 1073.2       -2.7075E-01   4.8893E-01     
 1073.8       -2.6810E-01   4.9054E-01     
 1074.4       -2.6550E-01   4.9222E-01     
 1075         -2.6296E-01   4.9387E-01     
 1075.6       -2.6040E-01   4.9562E-01     
 1076.2       -2.5773E-01   4.9731E-01     
 1076.8       -2.5516E-01   4.9887E-01     
 1077.4       -2.5249E-01   5.0048E-01     
 1078         -2.4980E-01   5.0207E-01     
 1078.6       -2.4719E-01   5.0361E-01     
 1079.2       -2.4455E-01   5.0521E-01     
 1079.8       -2.4188E-01   5.0672E-01     
 1080.4       -2.3913E-01   5.0826E-01     
 1081         -2.3643E-01   5.0982E-01     
 1081.6       -2.3382E-01   5.1128E-01     
 1082.2       -2.3113E-01   5.1276E-01     
 1082.8       -2.2840E-01   5.1427E-01     
 1083.4       -2.2569E-01   5.1567E-01     
 1084         -2.2303E-01   5.1713E-01     
 1084.6       -2.2022E-01   5.1850E-01     
 1085.2       -2.1750E-01   5.1991E-01     
 1085.8       -2.1477E-01   5.2130E-01     
 1086.4       -2.1205E-01   5.2264E-01     
 1087         -2.0930E-01   5.2403E-01     
 1087.6       -2.0654E-01   5.2541E-01     
 1088.2       -2.0380E-01   5.2672E-01     
 1088.8       -2.0101E-01   5.2797E-01     
 1089.4       -1.9816E-01   5.2922E-01     
 1090         -1.9539E-01   5.3054E-01     
 1090.6       -1.9257E-01   5.3186E-01     
 1091.2       -1.8979E-01   5.3305E-01     
 1091.8       -1.8688E-01   5.3426E-01     
 1092.4       -1.8408E-01   5.3548E-01     
 1093         -1.8128E-01   5.3668E-01     
 1093.6       -1.7849E-01   5.3779E-01     
 1094.2       -1.7562E-01   5.3892E-01     
 1094.8       -1.7274E-01   5.4018E-01     
 1095.4       -1.6987E-01   5.4134E-01     
 1096         -1.6705E-01   5.4246E-01     
 1096.6       -1.6421E-01   5.4358E-01     
 1097.2       -1.6137E-01   5.4467E-01     
 1097.8       -1.5849E-01   5.4570E-01     
 1098.4       -1.5557E-01   5.4674E-01     
 1099         -1.5269E-01   5.4772E-01     
 1099.6       -1.4987E-01   5.4877E-01     
 1100.2       -1.4689E-01   5.4973E-01     
 1100.8       -1.4402E-01   5.5073E-01     
 1101.4       -1.4104E-01   5.5163E-01     
 1102         -1.3818E-01   5.5258E-01     
 1102.6       -1.3527E-01   5.5355E-01     
 1103.2       -1.3233E-01   5.5451E-01     
 1103.8       -1.2928E-01   5.5540E-01     
 1104.4       -1.2643E-01   5.5625E-01     
 1105         -1.2346E-01   5.5719E-01     
 1105.6       -1.2053E-01   5.5797E-01     
 1106.2       -1.1760E-01   5.5885E-01     
 1106.8       -1.1458E-01   5.5966E-01     
 1107.4       -1.1167E-01   5.6051E-01     
 1108         -1.0867E-01   5.6124E-01     
 1108.6       -1.0573E-01   5.6211E-01     
 1109.2       -1.0271E-01   5.6282E-01     
 1109.8       -9.9814E-02   5.6355E-01     
 1110.4       -9.6803E-02   5.6433E-01     
 1111         -9.3853E-02   5.6500E-01     
 1111.6       -9.0804E-02   5.6561E-01     
 1112.2       -8.7719E-02   5.6632E-01     
 1112.8       -8.4726E-02   5.6701E-01     
 1113.4       -8.1740E-02   5.6762E-01     
 1114         -7.8807E-02   5.6828E-01     
 1114.6       -7.5807E-02   5.6891E-01     
